	entrez	symbol	PCA.PC1	PCA.PC2	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_1
ENSG00000243795	101929717	LINC02044	-0.00120318492894494	-0.00523871624097932	67	59
ENSG00000243811	140564	APOBEC3D	0.00173404286402488	0.0052199067332632	24	34
ENSG00000243819	106479524	RN7SL832P	-0.00157607911807568	-0.00524978073329581	79	67
ENSG00000243829	388556	RPS9P4	0.00117499563970168	2.2543585647512e-05	5	8
ENSG00000243836	100131176	WDR86-AS1	0.00317592922926656	-0.00516944547371223	167	200
ENSG00000243902	114794	ELFN2	-1.26168698482e-05	-1.63468249157325e-07	17	10
ENSG00000243910	80086	TUBA4B	-0.00727463904670071	-0.00515110477862773	11	0
ENSG00000243926	NA	NA	-0.00210150481931857	-9.20807676551859e-05	30	34
ENSG00000243927	64968	MRPS6	0.00213272726073832	4.59000321087909e-06	15988	18999
ENSG00000243943	84450	ZNF512	-0.0024072412622432	4.73259047123588e-05	13498	12672
ENSG00000243955	2938	GSTA1	0.0067963665035987	0.00524155536830177	1	18
ENSG00000243960	NA	NA	1.6625718375416e-05	4.27080449164794e-08	23	17
ENSG00000243970	728448	PPIEL	-0.00266015006099144	0.0104565774445106	1690	1576
ENSG00000243978	57529	RTL9	0.00597134534550205	-0.0102669285570494	233	333
ENSG00000243989	95	ACY1	-0.00327557088676651	-3.32141565972655e-05	2712	2589
ENSG00000244005	9054	NFS1	0.000381547364392233	-1.09684897138349e-05	3817	3834
ENSG00000244021	653156	RPL21P53	-0.00284837343742072	-0.00517233725966259	9	3
ENSG00000244026	692099	FAM86DP	0.00406953219258678	-0.000116939284836014	1337	1866
ENSG00000244036	NA	NA	-0.003801042609745	-0.00515534108420621	36	18
ENSG00000244038	1650	DDOST	0.00228147369558708	-0.0104665484154425	41120	49985
ENSG00000244041	401232	LINC01011	-0.00308991864050858	0.010537854996403	525	559
ENSG00000244045	147007	TMEM199	0.000501810805226909	7.08036563108233e-06	2877	3477
ENSG00000244055	NA	NA	-0.00251791055993893	-1.33303870908299e-05	58	40
ENSG00000244097	100128140	RPS4XP17	0.00142592241775499	-0.00524641531727177	6	10
ENSG00000244115	552891	DNAJC25-GNG10	-0.000925909877401409	0.0104549430656016	1345	1303
ENSG00000244119	NA	NA	-0.00140163425129634	0.00524182195516062	63	54
ENSG00000244137	107985359	LOC107985359	0.00115978565283526	-1.53729100120543e-05	6	9
ENSG00000244151	NA	NA	-0.00054145858118115	4.17795754193656e-07	36	34
ENSG00000244165	5032	P2RY11	-0.000865598032639153	-0.0104424782518256	1541	1247
ENSG00000244171	NA	NA	0.00146362694497591	-3.204217750568e-05	9	14
ENSG00000244184	101559451	PELP1-DT	0.00191901457958392	4.50072053062803e-05	7	13
ENSG00000244187	85014	TMEM141	-0.000447374767115361	-0.0104399863647073	3480	3487
ENSG00000244218	106479253	RN7SL81P	0.000506521266177661	6.18952634545524e-06	9	11
ENSG00000244219	100289187	TMEM225B	0.00882321286681598	-3.69202946164893e-05	48	120
ENSG00000244239	NA	NA	-0.00561800546110671	-0.000242902440598526	35	11
ENSG00000244242	402778	IFITM10	0.013626568770906	0.0104767117391623	572	1700
ENSG00000244255	NA	NA	0.000404905176562542	5.01059536795222e-06	45	46
ENSG00000244257	NA	NA	-0.00179336009123946	1.28150970695312e-05	7218	6613
ENSG00000244270	729215	RPL32P29	-0.00375322766366711	5.71199797766164e-05	486	378
ENSG00000244274	55861	DBNDD2	-0.00536374588397514	0.0104783637325842	2229	1618
ENSG00000244300	NA	NA	0.0206337508375533	-0.000638801553634628	194	939
ENSG00000244306	503639	DUXAP10	0.00645280300528225	8.50260765501466e-05	14	46
ENSG00000244313	NA	NA	-0.00356703177357249	-0.0104211008552914	277	211
ENSG00000244357	106481753	RN7SL145P	0.00296253929236963	-7.07575071745118e-05	3	10
ENSG00000244363	648000	RPL7P23	0.0025411225958043	-0.00521256325313371	24	39
ENSG00000244380	NA	NA	-0.00183942175761856	-6.00597475950234e-05	29	21
ENSG00000244383	105377108	FAM3D-AS1	0.00364198047833211	-3.60809850480781e-05	4	14
ENSG00000244398	729362	RPL36AP37	-0.00358047350549104	0.0103042844235341	1265	1031
ENSG00000244405	2119	ETV5	0.0154801227470003	0.0101261688268659	1664	3378
ENSG00000244414	3078	CFHR1	0.0020673262643781	0.00523846239197437	6	12
ENSG00000244459	NA	NA	0.00240217240915173	-4.63672865401313e-05	4	10
ENSG00000244462	10137	RBM12	8.53316403090868e-05	-8.404894500016e-07	19584	19954
ENSG00000244471	NA	NA	-0.00930326879273181	0.00502286796450246	180	68
ENSG00000244480	NA	NA	-0.00343274146866475	0.00521801363599563	190	141
ENSG00000244486	91179	SCARF2	0.0110147557600732	0.0103179681283974	17174	36422
ENSG00000244490	NA	NA	0.0031078288116485	6.4937427829112e-05	5	14
ENSG00000244491	NA	NA	0.000357050639637835	0.00521516811003083	5	6
ENSG00000244509	27350	APOBEC3C	0.00188362958475015	0.0104131207859722	7692	9109
ENSG00000244513	NA	NA	0.000233111760577531	-0.00522479674009813	66	71
ENSG00000244528	NA	NA	0.000677137691653874	-0.00522718463616629	6	8
ENSG00000244541	101927992	LINC01213	0.00187716034807198	-0.00525016714190629	5	10
ENSG00000244560	155060	LOC155060	-0.000616807422534604	-5.7287799870507e-06	1742	1633
ENSG00000244563	100271110	RPS26P19	0.00283164624329952	-0.00510433490120584	65	96
ENSG00000244586	NA	NA	-0.00147359606313872	0.00517384532901935	19	14
ENSG00000244607	152206	CCDC13	-0.00951697636773026	-0.0102748831975496	1588	726
ENSG00000244617	151516	ASPRV1	-0.00633378687441033	-0.000107534329163327	852	551
ENSG00000244625	NA	NA	0.00205944034310962	-6.31360197931661e-05	199	238
ENSG00000244627	NA	NA	-0.00515031389196079	0.0106011716078356	327	222
ENSG00000244649	NA	NA	-7.96685993375767e-05	2.31906125561547e-06	5	5
ENSG00000244675	NA	NA	-0.000554208639903716	-1.7567420702483e-05	30	28
ENSG00000244687	7335	UBE2V1	0.00115615270924296	-1.46858501025621e-05	26848	29709
ENSG00000244694	442213	PTCHD4	-0.00190253344552642	-0.0104911316970208	6815	6291
ENSG00000244701	NA	NA	-0.00114601150751884	-0.00524952884094195	80	72
ENSG00000244716	100132742	RPL17P7	-0.00395343799475173	-0.000231360360919184	582	447
ENSG00000244731	720	C4A	-0.00707679474049101	-0.0104100247592864	27906	22035
ENSG00000244733	NA	NA	-0.00058961192836853	0.00521063182121797	73	70
ENSG00000244752	1415	CRYBB2	-0.000239569041846734	-0.00521698965355409	49	49
ENSG00000244754	10443	N4BP2L2	0.00108058772073775	-0.0104434026394869	9622	9853
ENSG00000244879	NA	NA	0.00480138184389849	-9.2174217304077e-05	5313	4655
ENSG00000244968	100506495	LIFR-AS1	-0.00359914800020365	-0.000135191458724477	840	731
ENSG00000245017	643770	LINC02453	-0.000103134309263378	-8.91806273356163e-07	23	13
ENSG00000245025	NA	NA	-0.0025817664375079	-0.0105258475926564	222	181
ENSG00000245059	NA	NA	-0.00206193457234166	-1.79782700107209e-05	7	3
ENSG00000245060	729678	LINC00847	-0.00346659757521809	2.91268543689841e-06	1677	1462
ENSG00000245067	255130	IGFBP7-AS1	-0.0192263874465998	0.0101629615282114	520	167
ENSG00000245105	144571	A2M-AS1	-0.00490416264484359	0.000274784048570312	87	52
ENSG00000245112	100128055	SMARCA5-AS1	-0.00451686945883831	3.83674216403515e-05	67	36
ENSG00000245146	NA	NA	-0.00057220060828688	-0.00521527208746729	61	41
ENSG00000245149	101927612	RNF139-DT	-0.000507211306602325	-0.00522756282157832	127	132
ENSG00000245156	NA	NA	0.000522314028481985	-1.71936897038764e-05	20	23
ENSG00000245205	100421854	EEF1A1P4	-0.000456737999170911	4.79199404892937e-06	10	9
ENSG00000245213	101930370	GALNT7-DT	-6.2456402211066e-05	-9.36098176245607e-07	187	117
ENSG00000245248	NA	NA	-0.00818724599092368	0.00513815045137517	317	123
ENSG00000245261	NA	NA	-0.0056328262051279	0.0053077482312175	21	4
ENSG00000245275	386627	SAP30L-AS1	-0.00346748439482026	0.00522458419540384	30	23
ENSG00000245281	101929066	ASAH1-AS1	-0.00409840564317643	-4.07721807260604e-05	69	53
ENSG00000245293	101929595	CYP2U1-AS1	0.00541459041871333	-0.0052664756224218	1	7
ENSG00000245317	100996419	MRNIP-DT	8.89822625851599e-05	-0.0104445384831914	191	199
ENSG00000245322	NA	NA	0.00305855425362433	7.42561999256807e-05	8	12
ENSG00000245385	NA	NA	-0.00316075722803077	-5.49276404362618e-05	8	2
ENSG00000245466	101928075	TTC9-DT	-0.000647679134570551	-0.00522139413727959	18	16
ENSG00000245468	NA	NA	0.00270723065516056	-0.00524397750037637	31	27
ENSG00000245498	100507283	MSANTD2-AS1	-0.00452088251682192	-0.000124045625066566	616	452
ENSG00000245522	440028	LINC02709	-0.00438783376022349	-0.000149207718653777	70	42
ENSG00000245526	645323	LINC00461	-0.00860417201724915	-4.50456719456501e-06	37988	21213
ENSG00000245532	283131	NEAT1	0.0129427433298442	-0.000489659206768358	12893	25693
ENSG00000245534	101928784	RORA-AS1	0.00149423753395731	-3.78312320177366e-05	26	25
ENSG00000245552	100129203	LOC100129203	0.00846076518178049	-0.000294718413337273	233	411
ENSG00000245556	728769	SCAMP1-AS1	-0.00432275100908506	0.0106078354517882	1574	1204
ENSG00000245571	101927204	FAM111A-DT	-0.00858589514701303	0.0101087025263426	479	297
ENSG00000245573	497258	BDNF-AS	-0.012634499402617	0.000431364317414469	1794	792
ENSG00000245598	100506068	DACT3-AS1	0.0051969530920147	-0.00538848818753586	68	96
ENSG00000245614	100506660	DDX11-AS1	-0.00911770388649508	-0.00023372974408678	72	60
ENSG00000245648	101928100	KLRK1-AS1	0.00595137563298179	0.0054013594875614	5	26
ENSG00000245651	283387	LOC283387	-0.0135853220121279	-4.15047086797282e-05	38	14
ENSG00000245662	NA	NA	-0.000365201475025948	7.87716583741549e-06	83	82
ENSG00000245680	92285	ZNF585B	0.00336550294731455	0.0102960418611388	2027	2431
ENSG00000245685	728339	FRG1-DT	0.000290175199605613	6.31175416372448e-06	11	13
ENSG00000245694	643911	CRNDE	-0.00767053847017554	0.0102619348591619	3092	2120
ENSG00000245719	101929076	LOC101929076	0.00754935617739565	0.00542549444224688	2	25
ENSG00000245729	729506	LINC02226	-0.00694047565380987	-0.00521430154032853	10	0
ENSG00000245748	100129931	LOC100129931	0.00112058930802581	-7.96012298880669e-06	10	14
ENSG00000245750	145837	DRAIC	-0.00385967862201722	0.00529875571042881	60	38
ENSG00000245812	101927740	LINC02202	0.0247076503603268	0.000548809163715131	45	340
ENSG00000245848	1050	CEBPA	0.0062850110165776	-0.00510474500781864	72	149
ENSG00000245849	100505648	RAD51-AS1	-0.000173286347245391	-0.0104408305389106	463	427
ENSG00000245869	NA	NA	0.00469387909886583	-0.00513017517029432	4	18
ENSG00000245888	400512	NSMCE1-DT	5.21181901855951e-06	-2.95698945880341e-08	28	8
ENSG00000245904	NA	NA	-0.000263692442011905	9.07634328910027e-06	39	38
ENSG00000245910	NA	NA	0.00208013292538549	9.6122606218948e-05	4557	4349
ENSG00000245937	644873	SLC12A2-DT	-0.00102921228986321	-0.0104115356308067	2570	2529
ENSG00000245958	NA	NA	-0.00111093757276884	-0.0104776657957039	1057	951
ENSG00000245970	NA	NA	0.00223087045686881	-1.39707736736187e-05	5	11
ENSG00000245975	101928725	MINDY2-DT	0.00100605572342817	-2.70926049873184e-05	88	102
ENSG00000246016	NA	NA	-0.00839249642908976	0.00517696727962662	46	8
ENSG00000246022	100862662	ALDH1L1-AS2	-0.00355224101159209	-0.00520239427927113	13	4
ENSG00000246067	NA	NA	-0.00270850836889358	2.27153455341593e-05	801	746
ENSG00000246089	100287015	MCPH1-DT	0.00116901760159957	2.36741482926568e-05	424	487
ENSG00000246090	100507053	LOC100507053	-0.00213609005484693	-3.95403379456329e-06	969	662
ENSG00000246095	NA	NA	0.00517294739786868	0.00538540333124918	4	30
ENSG00000246100	NA	NA	-0.00946361453672951	0.000158032638419932	435	294
ENSG00000246130	286059	LOC286059	0.00103938335777012	-3.33955053359734e-05	69	81
ENSG00000246145	100505676	RRS1-DT	0.00108259111859467	0.00526152286330072	22	28
ENSG00000246174	100289388	KCTD21-AS1	-0.00693782635897821	-0.00521480257322954	230	187
ENSG00000246203	NA	NA	0.000136579535630702	-3.34208201990083e-07	15	16
ENSG00000246214	101929524	RETREG1-AS1	0.00010864167659214	-1.49743423825218e-07	17	18
ENSG00000246223	388011	LINC01550	-0.0125495900922609	-0.0106803892405259	421	300
ENSG00000246225	NA	NA	-0.0035676559237371	0.00524352856925461	13	4
ENSG00000246250	NA	NA	0.00191364747908588	4.60222278324296e-05	50	67
ENSG00000246263	NA	NA	-0.0114025282736556	0.000198374745499642	324	142
ENSG00000246273	283104	SBF2-AS1	-0.00282449481447968	-0.0105615289579985	195	177
ENSG00000246283	NA	NA	-0.000950854475328528	0.00523815677637613	30	26
ENSG00000246308	101928053	LOC101928053	-0.0020730651338943	-9.74592623103161e-05	110	90
ENSG00000246323	NA	NA	-0.00178355081089221	0.00523246376762913	18	12
ENSG00000246331	645485	LOC645485	-7.91469283931609e-05	-2.87872161127679e-06	5	5
ENSG00000246334	NA	NA	0.00305339031636272	7.52328003538041e-05	4	21
ENSG00000246339	101929402	EXTL3-AS1	-0.000204741410233173	8.12581242248209e-06	276	150
ENSG00000246366	286190	LACTB2-AS1	-0.00713122109907208	4.32759084035231e-05	26	8
ENSG00000246375	105369192	PPM1K-DT	-0.0059083083526502	-0.00540950434337182	55	21
ENSG00000246379	283856	GNAO1-DT	0.000517216833881235	-1.62297116040028e-05	14	38
ENSG00000246465	124903670	LOC124903670	-0.00602687147040344	0.00505592582614829	89	41
ENSG00000246523	100506368	FZD4-DT	0.00225280661663319	0.00528497046620448	19	38
ENSG00000246526	339988	LINC02481	-0.00451485150736232	3.7985787980694e-05	12	2
ENSG00000246528	121233925	SLCO5A1-AS1	0.00120260706577741	-2.34712675430368e-05	13	15
ENSG00000246548	283575	LINC02288	-0.000590012976510223	9.60037115418764e-06	24	22
ENSG00000246560	NA	NA	-2.03396070920496e-05	6.59660153400971e-07	179	185
ENSG00000246582	389641	TNFRSF10A-DT	0.00127272958369614	-0.00521744358896684	30	35
ENSG00000246596	NA	NA	0.00735863419324555	-0.0102029477268728	197	263
ENSG00000246627	100652846	CACNA1C-AS1	0.00102140482124628	-0.00521070621312511	10	7
ENSG00000246640	284080	PICART1	0.00183461456635013	-0.00516053491477052	39	53
ENSG00000246662	642924	CIBAR1-DT	-0.0188101254008471	0.00486273452790075	242	80
ENSG00000246695	NA	NA	0.00213404009963039	-7.72442768197553e-05	1089	1156
ENSG00000246705	55766	H2AJ	0.00510599089379885	-0.0102664452842911	1669	2389
ENSG00000246731	85001	MGC16275	-0.00813780292034314	0.000233640002270638	432	218
ENSG00000246763	503569	RGMB-AS1	0.00502872102265828	0.00508633534153581	33	60
ENSG00000246777	106699570	DYNC1LI2-DT	0.00275799601676216	0.00518942937818306	69	99
ENSG00000246792	NA	NA	0.00305114483531782	7.56574642563057e-05	122	87
ENSG00000246859	100505678	STARD4-AS1	-0.00200889057913574	5.35760815837387e-05	30	21
ENSG00000246863	100505534	GPR176-DT	0.000708522088379628	-0.00519232703429125	13	16
ENSG00000246889	NA	NA	-0.00404069724599277	-5.16859549530972e-05	147	113
ENSG00000246898	NA	NA	-0.000254941373965083	7.42134703951664e-06	286	289
ENSG00000246922	390595	UBAP1L	-0.00136170974421358	1.27676633404081e-05	878	852
ENSG00000246982	NA	NA	-0.000236363424556748	3.90789743185243e-06	46	65
ENSG00000246985	144481	SOCS2-AS1	0.0233689683484896	-0.000503396120993785	1132	5138
ENSG00000247033	NA	NA	-0.00105291430952181	3.59544700569121e-05	6	4
ENSG00000247077	192111	PGAM5	0.00136820285815992	-0.0104570032272422	4058	4831
ENSG00000247081	105369147	LOC105369147	-0.0100672240851568	0.000272186880338199	536	221
ENSG00000247092	283596	SNHG10	-0.00325805958234445	0.0104064817074461	560	502
ENSG00000247095	100506211	MIR210HG	0.0107147823468619	-6.83086868859798e-05	286	453
ENSG00000247121	NA	NA	0.00458831679951545	-0.0104948870863009	188	291
ENSG00000247134	105379362	LOC105379362	0.000832500619504479	0.0104487376128906	757	835
ENSG00000247137	100506282	ANKRD42-DT	0.000629888120953666	-0.0104397526235697	204	206
ENSG00000247151	338739	CSTF3-DT	-0.00385163413650976	-0.00514577324784516	86	44
ENSG00000247157	338817	LINC01252	-0.00504043027909255	-0.00524729288823932	5	11
ENSG00000247193	439933	LOC439933	-0.00244249703728291	0.0052754972489906	8	4
ENSG00000247199	102546294	FBXO38-DT	-0.00353547520143303	0.00523744257215835	63	39
ENSG00000247228	400541	LOC400541	-0.00163219687985287	-1.76639837682115e-05	17	21
ENSG00000247240	440288	UBL7-DT	-0.00264377105704294	-0.0104325353228756	182	201
ENSG00000247271	729013	ZBED5-AS1	-0.00173863826762302	2.4661416767687e-06	1065	961
ENSG00000247311	NA	NA	-0.0147292383286774	-0.00569935977476564	391	105
ENSG00000247315	85364	ZCCHC3	-0.00193374700470071	-0.0104852286091813	4539	4118
ENSG00000247324	NA	NA	-0.0114029091832031	-0.00502305701236197	20	29
ENSG00000247363	100507250	LOC100507250	-0.00542101774788007	0.00526769115469841	38	28
ENSG00000247373	NA	NA	-0.000871753259254028	0.00522319720627105	144	136
ENSG00000247400	100289274	DNAJC3-DT	-0.00227361632704629	0.0104650624350573	1235	1083
ENSG00000247416	101928847	LOC101928847	-0.00393529410897534	-0.0103514553239467	217	214
ENSG00000247498	100506314	GPRC5D-AS1	0.0044017021853517	-0.005238090857637	14	13
ENSG00000247516	100505738	MIR4458HG	-0.00493683233638682	-0.00526688526321861	207	133
ENSG00000247556	729082	OIP5-AS1	-0.00240566610434726	-0.0104775655753671	15495	14285
ENSG00000247572	100131067	CKMT2-AS1	0.000767595786989237	1.8004781796884e-05	782	855
ENSG00000247595	100506540	SPTY2D1OS	0.00338491317768387	0.00523403920947707	34	23
ENSG00000247596	11344	TWF2	0.00197973655294341	0.0103949450991798	7204	8343
ENSG00000247626	92935	MARS2	-0.00243548193018448	-2.89192354887662e-05	1257	1093
ENSG00000247627	100293090	MTND4P12	0.00100743366427823	-0.00524885699548256	7	10
ENSG00000247675	100507401	LRP4-AS1	-0.000116451749166455	1.62677922680498e-06	9	9
ENSG00000247679	NA	NA	-0.0036442285964371	0.0104795137381205	276	207
ENSG00000247708	100507266	STX18-AS1	0.00590619897314677	0.0103050630758639	399	484
ENSG00000247728	NA	NA	-0.00386823163533247	7.88694554720456e-05	219	158
ENSG00000247735	NA	NA	0.00416659210391554	2.78768019915071e-05	58	100
ENSG00000247746	158880	USP51	-0.00812830151736032	0.000231843103170068	627	537
ENSG00000247775	644248	SNCA-AS1	0.00125253392311288	-3.29134020575458e-05	8	12
ENSG00000247796	257396	MOCS2-DT	-0.00525288946504095	1.43910488902381e-05	426	301
ENSG00000247809	644192	NR2F2-AS1	-0.00228211487141592	0.00524516587896927	47	75
ENSG00000247828	100505894	TMEM161B-DT	-0.00560366551401541	-0.000245614401987507	1452	994
ENSG00000247853	NA	NA	-0.00185435380451681	2.43501881215152e-05	42	32
ENSG00000247877	121232371	FAM174A-DT	-0.00148405866851088	0.00525741000688578	7	4
ENSG00000247934	NA	NA	-0.000708698829408003	-0.0104313579278374	687	673
ENSG00000247950	100533182	SEC24B-AS1	-0.000140869682271339	1.14555792095363e-06	173	192
ENSG00000247970	NA	NA	-0.00384984892353588	7.53929290734673e-05	96	62
ENSG00000247982	283663	LINC00926	-0.000215909539199473	3.96720478663338e-08	157	147
ENSG00000248008	100506668	NRAV	-0.00532937092176402	2.88551718249629e-05	3109	2241
ENSG00000248015	NA	NA	-0.00195943379674117	-3.73631494666449e-05	769	444
ENSG00000248019	285512	FAM13A-AS1	0.00319740478056343	0.00526950067456217	72	104
ENSG00000248027	100128386	ARHGAP42-AS1	0.00138040565868083	6.52825743777493e-05	47	59
ENSG00000248049	550112	UBA6-DT	-0.000335154387655898	0.0104655987700314	1880	2021
ENSG00000248079	NA	NA	0.00511404864839268	0.00507019823691946	56	44
ENSG00000248092	NA	NA	-0.00194191580659163	4.09098565259331e-05	4731	4510
ENSG00000248098	593	BCKDHA	0.00718917920581046	-5.42369075377735e-05	1405	2243
ENSG00000248101	NA	NA	-0.00389580497989509	0.00514241590993623	165	115
ENSG00000248103	NA	NA	8.62123913376247e-06	2.81728709314483e-07	98	102
ENSG00000248113	NA	NA	-0.00412644267910565	-0.00493062964290317	15	4
ENSG00000248124	NA	NA	-0.00255409441454004	-8.80733170404237e-05	748	722
ENSG00000248126	NA	NA	-0.000934892766833518	1.36343133087147e-05	8	6
ENSG00000248161	NA	NA	-0.00116576253738805	-0.0052050005407267	103	93
ENSG00000248167	202658	TRIM39-RPP21	0.00111574944816885	-0.00522854860709231	10	14
ENSG00000248187	124900778	LOC124900778	0.00598058943409965	-0.000152013189772994	2	18
ENSG00000248202	109729164	LINC02234	-0.00296293289976232	0.00529233574117188	16	16
ENSG00000248206	NA	NA	-0.000880567843133603	-0.00521814337585755	67	62
ENSG00000248223	NA	NA	-0.000675665304000065	-0.00521610141127195	17	15
ENSG00000248235	NA	NA	-0.00147183670292089	-4.79911952565722e-05	53	38
ENSG00000248275	100507602	TRIM52-AS1	0.00130461376287839	0.0104410378816538	1277	1286
ENSG00000248278	105371814	LOC105371814	-0.00272736513842219	2.6281525420104e-05	18	17
ENSG00000248290	NA	NA	-0.000592752110073673	0.00525201868872274	24	22
ENSG00000248309	101929423	MEF2C-AS1	-0.00266100836345423	1.37321756585816e-05	63	38
ENSG00000248322	NA	NA	0.0047698425091864	-0.00514454132063317	24	55
ENSG00000248323	100505994	LUCAT1	0.00330697580274379	2.7274879484711e-05	74	103
ENSG00000248333	984	CDK11B	-0.00147807639465473	3.47748479521962e-05	9375	9077
ENSG00000248334	NA	NA	-0.00182841632904555	0.0104624525002224	210	200
ENSG00000248360	201853	LINC00504	0.0061210779893535	-0.000178582293202489	25	67
ENSG00000248362	NA	NA	0.00851770010819503	-0.00520064571730356	14	65
ENSG00000248367	124901151	LOC124901151	0.00303790336433187	-8.50103110361099e-05	16	31
ENSG00000248383	56135	PCDHAC1	0.00413084758741201	0.0104776443719603	2130	2729
ENSG00000248399	NA	NA	-0.00718075694102766	-0.00516885970087957	22	2
ENSG00000248429	285505	GASK1B-AS1	0.0152991955508787	-0.00550412572614179	64	251
ENSG00000248441	400456	LETR1	-0.0137893364740857	-0.00522442542266358	22	5
ENSG00000248445	101927233	SEMA6A-AS1	-0.00193929113913882	0.00526191727636407	33	23
ENSG00000248449	56120	PCDHGB8P	0.00244061108003998	-5.36367827683254e-05	17	20
ENSG00000248458	NA	NA	0.00803798177104991	0.000111582095217092	1	23
ENSG00000248468	105374114	LOC105374114	0.00264582577628413	-1.08608547305485e-05	3	9
ENSG00000248472	727856	DDX11L16	0.00775012854513936	-0.00505548308671408	2	26
ENSG00000248476	NA	NA	0.000792870971933432	1.32247553970929e-05	5	7
ENSG00000248477	643784	NAIPP3	-0.00571040402497761	0.000100915902402271	16	10
ENSG00000248479	NA	NA	0.00424756532536296	0.00523406699468347	111	178
ENSG00000248485	654790	PCP4L1	0.0332540176513931	0.000237901735612281	68	1241
ENSG00000248487	25864	ABHD14A	-0.00585270168433135	0.000127827142412626	5839	4099
ENSG00000248489	100289230	LOC100289230	-0.00526074048100562	-0.00536879996094585	17	3
ENSG00000248503	NA	NA	-0.000650047725311685	2.0954103473433e-05	47	40
ENSG00000248508	100131089	SRP14-DT	-0.0187437287691804	0.00550286561486968	365	174
ENSG00000248514	NA	NA	-0.00245593313518481	-0.00524655531223754	18	10
ENSG00000248527	106480796	MTATP6P1	0.000299411417821639	-1.58314925677703e-05	46699	49402
ENSG00000248538	157273	LOC157273	0.00898139121179735	0.000259509107724273	1	21
ENSG00000248540	283731	LOC283731	0.0230642251104184	-0.000445763279677138	40	416
ENSG00000248544	NA	NA	0.00207354844641345	1.57818617632804e-05	6	12
ENSG00000248583	NA	NA	-0.00473821358722844	-8.2944115568943e-05	86	48
ENSG00000248587	NA	NA	0.00561711436676474	-8.32730234255376e-05	20	39
ENSG00000248590	NA	NA	-0.00471810592397524	7.64251299451155e-05	25	8
ENSG00000248592	100526772	STIMATE-MUSTN1	0.0130681942041129	-0.000513384393832482	760	1165
ENSG00000248593	171220	DSTNP2	0.00606714478402786	-0.000168382480783663	468	626
ENSG00000248599	441374	FLJ42969	0.00234080647018909	0.00526832799161513	16	27
ENSG00000248632	NA	NA	-0.00227179673453753	0.00524321451969003	73	56
ENSG00000248643	100526737	RBM14-RBM4	-0.00368512372914731	-0.0103987673821043	830	984
ENSG00000248645	NA	NA	0.00461749054143683	-5.7396814788547e-05	1	10
ENSG00000248664	NA	NA	-0.0010578299070813	0.00521759490146865	6	4
ENSG00000248668	100874002	OXCT1-AS1	-0.00343811051561737	-0.00522397856381682	239	135
ENSG00000248671	285407	ALG1L9P	-0.0066925664949093	-3.96821626419497e-05	237	131
ENSG00000248677	100505625	LINC02102	-8.7083687002483e-06	5.34444771565107e-08	33	34
ENSG00000248690	NA	NA	0.0012260766322719	-0.00524941361179125	94	58
ENSG00000248698	152742	LINC01085	0.00222664700065011	-0.00523467583162892	5	11
ENSG00000248710	100174949	TRIM59-IFT80	0.00276653631701357	-0.0052551933482501	18	32
ENSG00000248712	283152	CCDC153	-0.00983586501004117	-0.0102145751866605	418	221
ENSG00000248713	285556	C4orf54	0.0061682213665037	0.000138845969431671	27	71
ENSG00000248714	NA	NA	-0.000826037187648362	-0.00518766317925852	23	40
ENSG00000248719	NA	NA	-0.00667968077847255	-0.00526362289610872	20	2
ENSG00000248724	348808	NPHP3-AS1	0.000192765411131945	-0.00521716646495233	21	24
ENSG00000248734	NA	NA	-0.000998750411527459	-1.50819692083179e-05	8	5
ENSG00000248746	89	ACTN3	0.017207864899515	9.09974808292621e-06	1	107
ENSG00000248751	NA	NA	0.00277137881630549	-3.46053633148054e-05	85	128
ENSG00000248787	NA	NA	-0.00566182466238941	9.17286052106053e-05	28	37
ENSG00000248801	286189	C8orf34-AS1	-0.00496946830557819	-0.00509754117652881	77	40
ENSG00000248830	NA	NA	-0.000940244636000471	0.00523615025052093	31	27
ENSG00000248840	NA	NA	-0.00294107161711426	6.66975545098971e-05	18	6
ENSG00000248858	441369	FLJ46284	0.00244913165822345	2.63378078742783e-05	33	50
ENSG00000248863	NA	NA	-0.00137709366809202	-0.00520582673429073	13	7
ENSG00000248866	643783	USP46-DT	0.00372179110105581	-0.0104941823081242	418	576
ENSG00000248871	407977	TNFSF12-TNFSF13	-3.92389461542586e-05	-0.0052204568574638	38	39
ENSG00000248873	NA	NA	0.00265578629574085	0.00520875921358786	3	9
ENSG00000248890	646576	HHIP-AS1	-0.00228791100667264	2.47582450421914e-05	282	258
ENSG00000248905	342184	FMN1	0.011556149103724	-0.01067043500658	217	1186
ENSG00000248919	100526740	ATP5MF-PTCD1	-0.000410262761633302	-0.0104266084636439	1111	1107
ENSG00000248925	NA	NA	-0.00920186855185319	0.00043487539662911	139	48
ENSG00000248927	NA	NA	0.00237089120563571	-0.00518036920427213	6	13
ENSG00000248932	100507291	COPB2-DT	-0.00413835091962724	-3.32177562419899e-05	451	343
ENSG00000248971	100418744	KRT8P46	0.00631983441586679	0.0053316768041977	24	67
ENSG00000248980	NA	NA	0.0021150475376698	0.00531102337286807	16	26
ENSG00000248993	NA	NA	-0.00373029435124435	0.00527428664199756	22	9
ENSG00000248996	NA	NA	0.00536603772456156	-0.00525729336874734	4	21
ENSG00000249014	NA	NA	0.00246861497937511	2.26531349563083e-05	7	15
